engine_code,chassis_code,engine_displacement_l,cylinders,compression_ratio,engine_weight_kg,base_hp,base_torque_nm,forced_induction,engine_family_encoding,recipient_weight_kg,drivetrain_match,mount_complexity,gear_ratio,cooling_capacity_index,suspension_index,tire_grip_index,drag_coefficient,power_to_weight_ratio,torque_per_litre,displacement_per_cylinder,swap_difficulty_index,tune_level,stock_hp,post_swap_hp,post_swap_torque_nm,zero_to_sixty_s
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.585734352803417,0.5490995065686276,0.6627131452295608,0.6505711799267652,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.5181570889558554,127,226.69,233.56,4.52
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.052512538760519,0.5630512816209408,0.5662459976214949,0.6285830658728117,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.7601681192556966,127,225.34,241.73,4.57
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.378130358775473,0.5837407777836638,0.5808884769476405,0.5724214285175292,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.6312217206970936,127,226.75,220.9,4.55
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.351364807988033,0.6995983690148591,0.6765497551407462,0.6731378204949686,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.6011257775457516,127,233.42,221.01,4.35
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.459164544612277,0.7403297313455196,0.5024913575738261,0.5843781987565639,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.2796016564024794,127,214.9,218.39,4.89
13B_MSP,CIVIC_EK,1.3,2,10.0,130,232,216,0,0.91,1080,0.45,0.4566666666666667,4.478490767700079,0.6693709738668978,0.5816580670115375,0.5381868088922731,0.34,0.19173553719008266,166.15384615384616,0.65,0.5058,0.5554907580259636,127,227.66,241.62,4.35
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,4.073878308940194,0.8359672965876931,0.8196243899201195,0.8426047942250885,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.7079667841287969,200,257.71,243.25,4.03
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,4.418187633537323,0.5814083549407215,0.7696595326241599,0.7870633684869325,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.29242636920012427,200,219.7,235.97,5.11
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,3.9465726145386366,0.6955432588873495,0.7632637005823726,0.8008608209968244,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.4578887373864852,200,229.06,240.46,4.71
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,4.409421919241889,0.8039048150095489,0.8513608078306233,0.8586303157748931,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.33601848858023753,200,240.36,230.53,4.38
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,4.1423142460802485,0.5988615720733445,0.8186532069068765,0.6474966723865041,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.417989500640064,200,226.48,223.5,5.01
13B_MSP,BRZ_ZC6,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.05,4.120387586928961,0.7534644176032133,0.7126243436807685,0.872033205436018,0.29,0.1681159420289855,166.15384615384616,0.65,0.181,0.27503379295656716,200,229.32,222.66,4.76
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,3.832899129598803,0.6420581619900162,0.6913599221694937,0.6385732846589721,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.6241640059288325,140,235.74,230.7,4.81
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,4.356731497704777,0.7752308164585835,0.7705729268953678,0.5876056330672089,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.5270930495672663,140,238.86,234.3,4.49
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,4.345228193222479,0.5892156450506632,0.7988661787879479,0.7198557464998412,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.6137538696201479,140,231.86,241.53,4.53
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,4.134306986771344,0.5614094659960203,0.5848438766665213,0.5711119879021455,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.8647518740591718,140,240.77,249.77,4.58
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,4.429236905007111,0.7937650016714913,0.7213020242187108,0.7044463195873244,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.6425272338805386,140,244.9,248.8,4.25
13B_MSP,S13_240SX,1.3,2,10.0,130,232,216,0,0.91,1220,1.0,0.05,4.1088206853022715,0.7562005561969296,0.6556597816557372,0.7553035116196123,0.33,0.17185185185185184,166.15384615384616,0.65,0.181,0.3674799857182663,140,231.78,227.96,4.68
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,3.759506131219295,0.8374349152290826,0.7596493539056334,0.8058312159398116,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.6970088670340224,189,249.41,238.09,4.78
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,3.9501020494364587,0.7846357259468335,0.7913391502970544,0.8509659567545037,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.9115338737097338,189,255.09,241.38,4.68
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,4.204635655543776,0.7034418519252927,0.6537612594265503,0.5919863634348211,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.2471458710601019,189,222.03,226.23,5.64
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,3.9728237424801307,0.8745651389776686,0.7829714257403818,0.6707399108179137,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.2348280931258836,189,234.68,232.94,5.22
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,4.05200192793411,0.6486779486050059,0.6949771622776725,0.7630290876774877,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.6082625465662785,189,245.79,238.77,4.93
13B_MSP,E36_325,1.3,2,10.0,130,232,216,0,0.91,1380,1.0,0.05,3.9521169376045053,0.7445840990069197,0.8256070496865244,0.6788114421727233,0.32,0.15364238410596026,166.15384615384616,0.65,0.181,0.8804318198351146,189,254.74,249.57,4.83
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,3.7769102624814526,0.6663696302801178,0.7873040206209605,0.6815847032075492,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.30422623030784746,227,220.5,222.63,5.89
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,3.9389099896336917,0.6844969731278109,0.8072664713074867,0.8871283362244289,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.288747667117657,227,225.55,219.59,5.36
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,3.746677484220523,0.6262848906832016,0.7691064929515897,0.6720804127738463,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.8250237472964406,227,251.51,232.66,5.15
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,4.009614513676958,0.6923127008846783,0.8691419674859839,0.7104105110813632,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.24193400312033314,227,225.12,213.86,5.69
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,4.245665494224787,0.6993672953935793,0.7367928740210588,0.6840095807660085,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.6963087969718686,227,251.87,234.86,5.14
13B_MSP,WRX_GD,1.3,2,10.0,130,232,216,0,0.91,1420,1.0,0.05,4.045789250034712,0.8424924996729264,0.6672898794862259,0.8897268904365393,0.34,0.14967741935483872,166.15384615384616,0.65,0.181,0.6506290358084001,227,242.91,245.17,5.05
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,3.915142068340909,0.7153668774610461,0.7402200895128803,0.6643478604100583,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.5401026088550689,255,233.1,243.68,4.98
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,4.21884890168822,0.5918771342154077,0.7637259882272641,0.6269636014824973,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.5148462595037047,255,225.53,243.12,5.13
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,4.3465130671912435,0.6850274618314947,0.7969034092144247,0.6364920754176061,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.28813730493107786,255,233.06,235.96,4.96
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,3.9876917538274297,0.6537056860696584,0.7777522949243234,0.6121627193342148,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.5915331722461656,255,244.56,244.29,4.67
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,3.908630145008069,0.7575903318390287,0.8211439768209413,0.8132309835732978,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.6417860646059048,255,237.77,237.97,4.62
13B_MSP,FD_RX7,1.3,2,10.0,130,232,216,0,0.91,1280,1.0,0.05,3.963412608230722,0.6293146670425076,0.7462481432186759,0.8454945676941029,0.31,0.16453900709219857,166.15384615384616,0.65,0.181,0.8442899354760585,255,253.93,252.85,4.33
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,4.039541028777562,0.5720143346861628,0.8488193515622218,0.8032729138248953,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.2883714529858633,240,218.7,216.49,5.18
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,4.015336325727993,0.80939353935502,0.7650674645534826,0.7385972332813416,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.390224544673988,240,235.8,234.25,4.74
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,4.002266587265617,0.7050909719619266,0.8142769526375654,0.7236596312861612,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.7878413127226531,240,244.6,238.04,4.63
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,4.117956926449131,0.8093996983906072,0.8644316907207708,0.8045991977553368,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.751836822953458,240,252.92,233.23,4.13
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,4.274073960119722,0.6647625969666172,0.8512349262683597,0.774161340087109,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.5004206798192921,240,227.51,244.9,4.7
13B_MSP,AP1_S2000,1.3,2,10.0,130,232,216,0,0.91,1250,1.0,0.16111111111111115,3.888448273821586,0.6106919620340111,0.7831981329837187,0.8792413005833977,0.38,0.1681159420289855,166.15384615384616,0.65,0.22766666666666668,0.26831643817902806,240,216.32,212.95,5.0
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,3.9369634990253886,0.9256454681767565,0.7554614412373453,0.8119103654006798,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.4882445078195165,320,243.69,244.11,5.68
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,3.99234594546923,0.7729121735915461,0.7907898979037791,0.696478027985684,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.6802184858976028,320,242.72,229.24,5.7
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,3.653553975172426,0.7148678723890572,0.6293758946175306,0.6874552097076686,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.5868602236646212,320,231.62,226.62,6.2
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,3.820645620593577,0.7488757457398278,0.7723808429545216,0.7506400727743378,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.7847546592323129,320,255.01,232.49,5.26
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,4.087972599039293,0.882334144685804,0.710504764544543,0.8962025127054831,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.4133703402772846,320,233.23,234.43,5.59
13B_MSP,JZA80_SUPRA,1.3,2,10.0,130,232,216,0,0.91,1550,1.0,0.05,3.5738789738355456,0.8109738820888281,0.7258550027878724,0.7131101015881429,0.33,0.1380952380952381,166.15384615384616,0.65,0.181,0.8972853806090901,320,250.01,240.07,5.76
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,3.8249363272643455,0.787878617883877,0.7314183108976573,0.7653116529480588,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.8022066819292679,168,256.14,254.66,3.75
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,3.756432264878707,0.7320925198130683,0.6393005916268722,0.7891468430844519,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.7774753945503752,168,251.5,230.8,3.73
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,3.6179580831534923,0.6974253033162928,0.6959973737769259,0.7983754493423332,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.2506656954959402,168,221.21,233.9,4.71
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,3.8842187500690883,0.753009572578504,0.5441824518421439,0.5895121306213817,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.2072923937858187,168,229.85,213.16,4.79
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,4.048270865438087,0.6189906193405279,0.5899597034418878,0.7704085508036578,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.5574165905669672,168,239.86,246.42,4.16
13B_MSP,E30_325,1.3,2,10.0,130,232,216,0,0.91,1150,1.0,0.050000000000000044,3.601659935272964,0.7259201382679926,0.5737624444037226,0.7643678995543235,0.35,0.18125,166.15384615384616,0.65,0.18100000000000002,0.34974990432073194,168,225.41,229.13,4.53
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.418296185165452,0.737652676269237,0.6724902603633169,0.6892273949654274,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.2800169675790434,120,230.18,228.14,3.12
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.5881998639159765,0.6537868929528946,0.7561939456243565,0.6378553057571793,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.561719060900788,120,242.79,237.85,3.04
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.08248890277327,0.5584746544912923,0.6499329484503265,0.5621859792623477,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.887005122254418,120,253.96,245.25,2.71
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.6359043171422245,0.5902407383986714,0.5454480941509527,0.692174821028509,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.5768564090912545,120,238.64,237.96,3.07
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.417666857817062,0.5390106679964053,0.5846134119780109,0.6626823013142451,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.2088649839578367,120,212.24,225.84,3.82
13B_MSP,AE86,1.3,2,10.0,130,232,216,0,0.91,950,1.0,0.16111111111111115,4.176319489266394,0.6516635320787654,0.6296802043186511,0.6024587623141394,0.38,0.21481481481481482,166.15384615384616,0.65,0.22766666666666668,0.5535090235538416,120,239.32,231.83,3.25
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,3.987140049699801,0.5503689840435588,0.6497321095940701,0.5767189666196427,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.40972214891051306,116,307.53,347.18,2.6
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,3.9397288343592893,0.606647347024811,0.7493784593941339,0.5808362458945102,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.5241640637981262,116,329.43,351.11,2.6
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,4.3211997620163265,0.7378291763110649,0.6873456856764039,0.6847619529777402,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.9466713277247012,116,352.14,387.03,2.6
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,4.135923654611282,0.6933520892689804,0.71159269799378,0.5568101857627247,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.4988014263974957,116,327.0,357.6,2.6
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,3.8619012001682558,0.6568980097479941,0.567005854617629,0.8009164812177751,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.4707215157913412,116,314.96,364.11,2.6
S54B32,MX5_NA,3.2,6,11.5,217,333,355,0,0.65,970,1.0,0.49444444444444446,4.318185458859542,0.6612504480925376,0.5453800972896592,0.721756666531881,0.38,0.2805391743892165,110.9375,0.5333333333333333,0.4220196078431373,0.3492185829776549,116,311.2,355.74,2.6
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.379027314290082,0.7690970857587017,0.5544961299045053,0.6066998795555968,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.7523946235716163,127,327.03,359.21,2.69
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.042806446905934,0.6967565543312344,0.7007142007040903,0.6600585206846621,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.45304123249919986,127,305.38,341.31,3.08
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.266939032588783,0.5948922694437786,0.5505245063513509,0.6805004020834526,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.4185172645958149,127,312.84,344.15,2.96
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.436663449859442,0.6359169370446285,0.486006284002292,0.5514881357489475,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.9241445246168709,127,344.05,387.92,2.6
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.527214585869845,0.5667349302111027,0.4965860238937017,0.5288426079359281,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.26004855340666033,127,295.84,328.89,3.44
S54B32,CIVIC_EK,3.2,6,11.5,217,333,355,0,0.65,1080,0.45,0.8455555555555556,4.39289960532601,0.5433103363893923,0.5203713341200421,0.5734866339941964,0.34,0.25674633770239014,110.9375,0.5333333333333333,0.723486274509804,0.7737472791001967,127,335.46,363.92,2.6
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,3.8671427758119474,0.7554145916953332,0.8480146225121474,0.6567575909755219,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.41313146004356677,200,326.42,364.98,3.0
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,4.116906959422446,0.8529948327232265,0.7008277511792016,0.7713635651898393,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.5571160554915302,200,344.25,371.01,2.6
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,4.164075882612704,0.7566933063394967,0.7766359665475348,0.798038318199234,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.6481881491274205,200,341.68,367.2,2.6
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,4.005884226362634,0.8053181745490069,0.7251036637065782,0.7437208855614296,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.6047510916020447,200,334.1,356.19,2.93
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,4.403253037446431,0.6762877768299984,0.632162448755057,0.7513754274683273,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.8359598662870029,200,357.46,383.55,2.6
S54B32,BRZ_ZC6,3.2,6,11.5,217,333,355,0,0.65,1250,1.0,0.30000000000000004,4.074186325916219,0.6620183316406686,0.6318766761014996,0.6847403101853644,0.29,0.22699386503067484,110.9375,0.5333333333333333,0.34035294117647064,0.5228264849519251,200,326.58,365.47,3.02
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,3.9877881652677494,0.7463929991489457,0.6783730956714901,0.6591225155588949,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.3224521214977166,140,317.77,348.83,3.22
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,4.275756135278691,0.7661209833197212,0.6540159822150978,0.7416992813059854,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.8824658025794636,140,362.57,386.82,2.6
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,3.9932804782709743,0.62108668380156,0.740609647614654,0.7283299586735371,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.33680538425198214,140,318.82,348.45,2.84
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,3.9915170797334873,0.6897918108567346,0.6065911070507004,0.6020625274796272,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.23722405416732398,140,315.78,355.72,3.14
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,4.309677411161642,0.6782022748948087,0.6610099381527945,0.6457355990832153,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.31301277027311647,140,325.59,355.93,2.99
S54B32,S13_240SX,3.2,6,11.5,217,333,355,0,0.65,1220,1.0,0.16111111111111115,4.295391746427514,0.776192963795062,0.5945699695444921,0.8164603316851302,0.33,0.23173277661795408,110.9375,0.5333333333333333,0.2820196078431373,0.44768648527687277,140,320.63,363.64,2.77
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,4.120887402510714,0.8288302027198797,0.6317100046083004,0.8119105732704128,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.8311544659551948,189,351.63,392.64,2.97
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,3.9726834720343707,0.6093828816396769,0.8004589516254491,0.7090336978874384,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.7532142594151314,189,353.49,380.02,3.08
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,4.22245255417934,0.6904576927752137,0.6109683380546301,0.7561659911565959,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.4340820241880523,189,326.2,358.37,3.63
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,3.7277570755897425,0.8485054812921918,0.6566249447543268,0.8218241464098881,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.3490427238517999,189,326.98,351.79,3.47
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,3.6851960214126573,0.6335018857630068,0.602321762531229,0.8009602584545688,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.40707503287883584,189,327.54,358.4,3.65
S54B32,E36_325,3.2,6,11.5,217,333,355,0,0.65,1380,1.0,0.10555555555555562,4.031186915062765,0.6250543727699088,0.6237644035990955,0.624155567735265,0.32,0.20851596743894804,110.9375,0.5333333333333333,0.25868627450980397,0.47854899747742524,189,334.71,377.41,3.58
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,3.7254964745991357,0.8004809710614171,0.8257812235349553,0.8563718792064409,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.24483134870706688,227,309.11,357.96,4.24
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,4.063549988170426,0.845547105444244,0.6701709777530411,0.7828412914670473,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.7675231424010418,227,347.44,369.68,3.5
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,3.763865501731791,0.7425000011662165,0.8012298214988702,0.7425200870034512,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.5639765998718849,227,327.91,361.14,3.91
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,3.6913259500166955,0.8527778861495136,0.7641752806431746,0.9160527205538529,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.40649334714372737,227,319.95,350.44,3.79
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,3.76132057405829,0.6202015520427898,0.71855132811331,0.8386472974841905,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.4753345302534046,227,315.56,368.3,4.13
S54B32,WRX_GD,3.2,6,11.5,217,333,355,0,0.65,1420,1.0,0.27222222222222225,3.882494504108441,0.8218809975514985,0.7601286956142852,0.8443210368663496,0.34,0.2034208918753818,110.9375,0.5333333333333333,0.3286862745098039,0.37908991866201586,227,323.9,355.06,3.83
S54B32,FD_RX7,3.2,6,11.5,217,333,355,0,0.65,1280,1.0,0.3833333333333334,4.163920323515941,0.6403280111755824,0.668720674850245,0.7794531003398205,0.31,0.22244488977955912,110.9375,0.5333333333333333,0.37535294117647067,0.6597794317628951,255,327.69,378.63,2.98
S54B32,FD_RX7,3.2,6,11.5,217,333,355,0,0.65,1280,1.0,0.3833333333333334,4.192607308812819,0.606582128032859,0.6656759325286183,0.7359036804262747,0.31,0.22244488977955912,110.9375,0.5333333333333333,0.37535294117647067,0.8551195831854292,255,353.61,385.68,2.6
